"Plot Title: 22026091"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 22026091, SEN S/N: 22026091)","Coupler Attached (LGR S/N: 22026091, SEN S/N: 22026091)","Host Connected (LGR S/N: 22026091, SEN S/N: 22026091)","Stopped (LGR S/N: 22026091, SEN S/N: 22026091)","End Of File (LGR S/N: 22026091, SEN S/N: 22026091)"
14002,08/28/2024 11:45:00 PM,19.377,,,,
14003,08/28/2024 11:50:00 PM,19.377,,,,
14004,08/28/2024 11:55:00 PM,19.377,,,,
14005,08/29/2024 12:00:00 AM,19.377,,,,
14006,08/29/2024 12:05:00 AM,19.377,,,,
14007,08/29/2024 12:10:00 AM,19.377,,,,
14008,08/29/2024 12:15:00 AM,19.377,,,,
14009,08/29/2024 12:20:00 AM,19.472,,,,
14010,08/29/2024 12:25:00 AM,19.472,,,,
14011,08/29/2024 12:30:00 AM,19.472,,,,
14012,08/29/2024 12:35:00 AM,19.472,,,,
14013,08/29/2024 12:40:00 AM,19.472,,,,
14014,08/29/2024 12:45:00 AM,19.472,,,,
14015,08/29/2024 12:50:00 AM,19.472,,,,
14016,08/29/2024 12:55:00 AM,19.472,,,,
14017,08/29/2024 01:00:00 AM,19.472,,,,
14018,08/29/2024 01:05:00 AM,19.472,,,,
14019,08/29/2024 01:10:00 AM,19.472,,,,
14020,08/29/2024 01:15:00 AM,19.472,,,,
14021,08/29/2024 01:20:00 AM,19.472,,,,
14022,08/29/2024 01:25:00 AM,19.472,,,,
14023,08/29/2024 01:30:00 AM,19.472,,,,
14024,08/29/2024 01:35:00 AM,19.472,,,,
14025,08/29/2024 01:40:00 AM,19.472,,,,
14026,08/29/2024 01:45:00 AM,19.472,,,,
14027,08/29/2024 01:50:00 AM,19.472,,,,
14028,08/29/2024 01:55:00 AM,19.472,,,,
14029,08/29/2024 02:00:00 AM,19.472,,,,
14030,08/29/2024 02:05:00 AM,19.472,,,,
14031,08/29/2024 02:10:00 AM,19.472,,,,
14032,08/29/2024 02:15:00 AM,19.472,,,,
14033,08/29/2024 02:20:00 AM,19.472,,,,
14034,08/29/2024 02:25:00 AM,19.472,,,,
14035,08/29/2024 02:30:00 AM,19.472,,,,
14036,08/29/2024 02:35:00 AM,19.472,,,,
14037,08/29/2024 02:40:00 AM,19.472,,,,
14038,08/29/2024 02:45:00 AM,19.472,,,,
14039,08/29/2024 02:50:00 AM,19.472,,,,
14040,08/29/2024 02:55:00 AM,19.472,,,,
14041,08/29/2024 03:00:00 AM,19.472,,,,
14042,08/29/2024 03:05:00 AM,19.472,,,,
14043,08/29/2024 03:10:00 AM,19.472,,,,
14044,08/29/2024 03:15:00 AM,19.472,,,,
14045,08/29/2024 03:20:00 AM,19.472,,,,
14046,08/29/2024 03:25:00 AM,19.472,,,,
14047,08/29/2024 03:30:00 AM,19.472,,,,
14048,08/29/2024 03:35:00 AM,19.472,,,,
14049,08/29/2024 03:40:00 AM,19.472,,,,
14050,08/29/2024 03:45:00 AM,19.472,,,,
14051,08/29/2024 03:50:00 AM,19.472,,,,
14052,08/29/2024 03:55:00 AM,19.472,,,,
14053,08/29/2024 04:00:00 AM,19.472,,,,
14054,08/29/2024 04:05:00 AM,19.472,,,,
14055,08/29/2024 04:10:00 AM,19.472,,,,
14056,08/29/2024 04:15:00 AM,19.472,,,,
14057,08/29/2024 04:20:00 AM,19.472,,,,
14058,08/29/2024 04:25:00 AM,19.472,,,,
14059,08/29/2024 04:30:00 AM,19.472,,,,
14060,08/29/2024 04:35:00 AM,19.472,,,,
14061,08/29/2024 04:40:00 AM,19.472,,,,
14062,08/29/2024 04:45:00 AM,19.472,,,,
14063,08/29/2024 04:50:00 AM,19.472,,,,
14064,08/29/2024 04:55:00 AM,19.472,,,,
14065,08/29/2024 05:00:00 AM,19.472,,,,
14066,08/29/2024 05:05:00 AM,19.472,,,,
14067,08/29/2024 05:10:00 AM,19.472,,,,
14068,08/29/2024 05:15:00 AM,19.472,,,,
14069,08/29/2024 05:20:00 AM,19.472,,,,
14070,08/29/2024 05:25:00 AM,19.472,,,,
14071,08/29/2024 05:30:00 AM,19.472,,,,
14072,08/29/2024 05:35:00 AM,19.472,,,,
14073,08/29/2024 05:40:00 AM,19.472,,,,
14074,08/29/2024 05:45:00 AM,19.472,,,,
14075,08/29/2024 05:50:00 AM,19.472,,,,
14076,08/29/2024 05:55:00 AM,19.472,,,,
14077,08/29/2024 06:00:00 AM,19.472,,,,
14078,08/29/2024 06:05:00 AM,19.472,,,,
14079,08/29/2024 06:10:00 AM,19.472,,,,
14080,08/29/2024 06:15:00 AM,19.377,,,,
14081,08/29/2024 06:20:00 AM,19.377,,,,
14082,08/29/2024 06:25:00 AM,19.472,,,,
14083,08/29/2024 06:30:00 AM,19.377,,,,
14084,08/29/2024 06:35:00 AM,19.377,,,,
14085,08/29/2024 06:40:00 AM,19.377,,,,
14086,08/29/2024 06:45:00 AM,19.377,,,,
14087,08/29/2024 06:50:00 AM,19.377,,,,
14088,08/29/2024 06:55:00 AM,19.377,,,,
14089,08/29/2024 07:00:00 AM,19.377,,,,
14090,08/29/2024 07:05:00 AM,19.377,,,,
14091,08/29/2024 07:10:00 AM,19.377,,,,
14092,08/29/2024 07:15:00 AM,19.377,,,,
14093,08/29/2024 07:20:00 AM,19.377,,,,
14094,08/29/2024 07:25:00 AM,19.377,,,,
14095,08/29/2024 07:30:00 AM,19.377,,,,
14096,08/29/2024 07:35:00 AM,19.377,,,,
14097,08/29/2024 07:40:00 AM,19.377,,,,
14098,08/29/2024 07:45:00 AM,19.377,,,,
14099,08/29/2024 07:50:00 AM,19.377,,,,
14100,08/29/2024 07:55:00 AM,19.377,,,,
14101,08/29/2024 08:00:00 AM,19.377,,,,
14102,08/29/2024 08:05:00 AM,19.377,,,,
14103,08/29/2024 08:10:00 AM,19.377,,,,
14104,08/29/2024 08:15:00 AM,19.377,,,,
14105,08/29/2024 08:20:00 AM,19.377,,,,
14106,08/29/2024 08:25:00 AM,19.377,,,,
14107,08/29/2024 08:30:00 AM,19.377,,,,
14108,08/29/2024 08:35:00 AM,19.377,,,,
14109,08/29/2024 08:40:00 AM,19.377,,,,
14110,08/29/2024 08:45:00 AM,19.377,,,,
14111,08/29/2024 08:50:00 AM,19.377,,,,
14112,08/29/2024 08:55:00 AM,19.377,,,,
14113,08/29/2024 09:00:00 AM,19.377,,,,
14114,08/29/2024 09:05:00 AM,19.377,,,,
14115,08/29/2024 09:10:00 AM,19.377,,,,
14116,08/29/2024 09:15:00 AM,19.377,,,,
14117,08/29/2024 09:20:00 AM,19.377,,,,
14118,08/29/2024 09:25:00 AM,19.377,,,,
14119,08/29/2024 09:30:00 AM,19.377,,,,
14120,08/29/2024 09:35:00 AM,19.282,,,,
14121,08/29/2024 09:40:00 AM,19.282,,,,
14122,08/29/2024 09:45:00 AM,19.377,,,,
14123,08/29/2024 09:50:00 AM,19.282,,,,
14124,08/29/2024 09:55:00 AM,19.282,,,,
14125,08/29/2024 10:00:00 AM,19.282,,,,
14126,08/29/2024 10:05:00 AM,19.282,,,,
14127,08/29/2024 10:10:00 AM,19.282,,,,
14128,08/29/2024 10:15:00 AM,19.282,,,,
14129,08/29/2024 10:20:00 AM,19.282,,,,
14130,08/29/2024 10:25:00 AM,19.282,,,,
14131,08/29/2024 10:30:00 AM,19.282,,,,
14132,08/29/2024 10:35:00 AM,19.282,,,,
14133,08/29/2024 10:40:00 AM,19.282,,,,
14134,08/29/2024 10:45:00 AM,19.282,,,,
14135,08/29/2024 10:50:00 AM,19.282,,,,
14136,08/29/2024 10:55:00 AM,19.282,,,,
14137,08/29/2024 11:00:00 AM,19.282,,,,
14138,08/29/2024 11:05:00 AM,19.282,,,,
14139,08/29/2024 11:10:00 AM,19.282,,,,
14140,08/29/2024 11:15:00 AM,19.282,,,,
14141,08/29/2024 11:20:00 AM,19.282,,,,
14142,08/29/2024 11:25:00 AM,19.282,,,,
14143,08/29/2024 11:30:00 AM,19.282,,,,
14144,08/29/2024 11:35:00 AM,19.282,,,,
14145,08/29/2024 11:40:00 AM,19.282,,,,
14146,08/29/2024 11:45:00 AM,19.282,,,,
14147,08/29/2024 11:50:00 AM,19.282,,,,
14148,08/29/2024 11:55:00 AM,19.282,,,,
14149,08/29/2024 12:00:00 PM,19.282,,,,
14150,08/29/2024 12:05:00 PM,19.282,,,,
14151,08/29/2024 12:10:00 PM,19.282,,,,
14152,08/29/2024 12:15:00 PM,19.282,,,,
14153,08/29/2024 12:20:00 PM,19.282,,,,
14154,08/29/2024 12:25:00 PM,19.282,,,,
14155,08/29/2024 12:30:00 PM,19.187,,,,
14156,08/29/2024 12:35:00 PM,19.282,,,,
14157,08/29/2024 12:40:00 PM,19.282,,,,
14158,08/29/2024 12:45:00 PM,19.282,,,,
14159,08/29/2024 12:50:00 PM,19.282,,,,
14160,08/29/2024 12:55:00 PM,19.282,,,,
14161,08/29/2024 01:00:00 PM,19.282,,,,
14162,08/29/2024 01:05:00 PM,19.282,,,,
14163,08/29/2024 01:10:00 PM,19.282,,,,
14164,08/29/2024 01:15:00 PM,19.282,,,,
14165,08/29/2024 01:20:00 PM,19.187,,,,
14166,08/29/2024 01:25:00 PM,19.282,,,,
14167,08/29/2024 01:30:00 PM,19.282,,,,
14168,08/29/2024 01:35:00 PM,19.282,,,,
14169,08/29/2024 01:40:00 PM,19.282,,,,
14170,08/29/2024 01:45:00 PM,19.187,,,,
14171,08/29/2024 01:50:00 PM,19.282,,,,
14172,08/29/2024 01:55:00 PM,19.282,,,,
14173,08/29/2024 02:00:00 PM,19.282,,,,
14174,08/29/2024 02:05:00 PM,19.282,,,,
14175,08/29/2024 02:10:00 PM,19.282,,,,
14176,08/29/2024 02:15:00 PM,19.282,,,,
14177,08/29/2024 02:20:00 PM,19.282,,,,
14178,08/29/2024 02:25:00 PM,19.282,,,,
14179,08/29/2024 02:30:00 PM,19.282,,,,
14180,08/29/2024 02:35:00 PM,19.282,,,,
14181,08/29/2024 02:40:00 PM,19.282,,,,
14182,08/29/2024 02:45:00 PM,19.282,,,,
14183,08/29/2024 02:50:00 PM,19.282,,,,
14184,08/29/2024 02:55:00 PM,19.282,,,,
14185,08/29/2024 03:00:00 PM,19.282,,,,
14186,08/29/2024 03:05:00 PM,19.282,,,,
14187,08/29/2024 03:10:00 PM,19.282,,,,
14188,08/29/2024 03:15:00 PM,19.282,,,,
14189,08/29/2024 03:20:00 PM,19.282,,,,
14190,08/29/2024 03:25:00 PM,19.282,,,,
14191,08/29/2024 03:30:00 PM,19.282,,,,
14192,08/29/2024 03:35:00 PM,19.282,,,,
14193,08/29/2024 03:40:00 PM,19.282,,,,
14194,08/29/2024 03:45:00 PM,19.282,,,,
14195,08/29/2024 03:50:00 PM,19.282,,,,
14196,08/29/2024 03:55:00 PM,19.377,,,,
14197,08/29/2024 04:00:00 PM,19.377,,,,
14198,08/29/2024 04:05:00 PM,19.377,,,,
14199,08/29/2024 04:10:00 PM,19.377,,,,
14200,08/29/2024 04:15:00 PM,19.377,,,,
14201,08/29/2024 04:20:00 PM,19.377,,,,
14202,08/29/2024 04:25:00 PM,19.377,,,,
14203,08/29/2024 04:30:00 PM,19.377,,,,
14204,08/29/2024 04:35:00 PM,19.377,,,,
14205,08/29/2024 04:40:00 PM,19.377,,,,
14206,08/29/2024 04:45:00 PM,19.377,,,,
14207,08/29/2024 04:50:00 PM,19.377,,,,
14208,08/29/2024 04:55:00 PM,19.377,,,,
14209,08/29/2024 05:00:00 PM,19.377,,,,
14210,08/29/2024 05:05:00 PM,19.377,,,,
14211,08/29/2024 05:10:00 PM,19.377,,,,
14212,08/29/2024 05:15:00 PM,19.377,,,,
14213,08/29/2024 05:20:00 PM,19.472,,,,
14214,08/29/2024 05:25:00 PM,19.472,,,,
14215,08/29/2024 05:30:00 PM,19.472,,,,
14216,08/29/2024 05:35:00 PM,19.472,,,,
14217,08/29/2024 05:40:00 PM,19.472,,,,
14218,08/29/2024 05:45:00 PM,19.472,,,,
14219,08/29/2024 05:50:00 PM,19.472,,,,
14220,08/29/2024 05:55:00 PM,19.472,,,,
14221,08/29/2024 06:00:00 PM,19.472,,,,
14222,08/29/2024 06:05:00 PM,19.472,,,,
14223,08/29/2024 06:10:00 PM,19.472,,,,
14224,08/29/2024 06:15:00 PM,19.567,,,,
14225,08/29/2024 06:20:00 PM,19.567,,,,
14226,08/29/2024 06:25:00 PM,19.567,,,,
14227,08/29/2024 06:30:00 PM,19.567,,,,
14228,08/29/2024 06:35:00 PM,19.567,,,,
14229,08/29/2024 06:40:00 PM,19.567,,,,
14230,08/29/2024 06:45:00 PM,19.567,,,,
14231,08/29/2024 06:50:00 PM,19.567,,,,
14232,08/29/2024 06:55:00 PM,19.567,,,,
14233,08/29/2024 07:00:00 PM,19.567,,,,
14234,08/29/2024 07:05:00 PM,19.567,,,,
14235,08/29/2024 07:10:00 PM,19.567,,,,
14236,08/29/2024 07:15:00 PM,19.567,,,,
14237,08/29/2024 07:20:00 PM,19.567,,,,
14238,08/29/2024 07:25:00 PM,19.662,,,,
14239,08/29/2024 07:30:00 PM,19.662,,,,
14240,08/29/2024 07:35:00 PM,19.662,,,,
14241,08/29/2024 07:40:00 PM,19.662,,,,
14242,08/29/2024 07:45:00 PM,19.662,,,,
14243,08/29/2024 07:50:00 PM,19.662,,,,
14244,08/29/2024 07:55:00 PM,19.662,,,,
14245,08/29/2024 08:00:00 PM,19.662,,,,
14246,08/29/2024 08:05:00 PM,19.662,,,,
14247,08/29/2024 08:10:00 PM,19.662,,,,
14248,08/29/2024 08:15:00 PM,19.662,,,,
14249,08/29/2024 08:20:00 PM,19.662,,,,
14250,08/29/2024 08:25:00 PM,19.662,,,,
14251,08/29/2024 08:30:00 PM,19.662,,,,
14252,08/29/2024 08:35:00 PM,19.758,,,,
14253,08/29/2024 08:40:00 PM,19.758,,,,
14254,08/29/2024 08:45:00 PM,19.758,,,,
14255,08/29/2024 08:50:00 PM,19.758,,,,
14256,08/29/2024 08:55:00 PM,19.758,,,,
14257,08/29/2024 09:00:00 PM,19.758,,,,
14258,08/29/2024 09:05:00 PM,19.758,,,,
14259,08/29/2024 09:10:00 PM,19.758,,,,
14260,08/29/2024 09:15:00 PM,19.758,,,,
14261,08/29/2024 09:20:00 PM,19.758,,,,
14262,08/29/2024 09:25:00 PM,19.758,,,,
14263,08/29/2024 09:30:00 PM,19.758,,,,
14264,08/29/2024 09:35:00 PM,19.758,,,,
14265,08/29/2024 09:40:00 PM,19.758,,,,
14266,08/29/2024 09:45:00 PM,19.758,,,,
14267,08/29/2024 09:50:00 PM,19.758,,,,
14268,08/29/2024 09:55:00 PM,19.758,,,,
14269,08/29/2024 10:00:00 PM,19.758,,,,
14270,08/29/2024 10:05:00 PM,19.758,,,,
14271,08/29/2024 10:10:00 PM,19.758,,,,
14272,08/29/2024 10:15:00 PM,19.758,,,,
14273,08/29/2024 10:20:00 PM,19.758,,,,
14274,08/29/2024 10:25:00 PM,19.758,,,,
14275,08/29/2024 10:30:00 PM,19.853,,,,
14276,08/29/2024 10:35:00 PM,19.853,,,,
14277,08/29/2024 10:40:00 PM,19.853,,,,
14278,08/29/2024 10:45:00 PM,19.853,,,,
14279,08/29/2024 10:50:00 PM,19.853,,,,
14280,08/29/2024 10:55:00 PM,19.853,,,,
14281,08/29/2024 11:00:00 PM,19.853,,,,
14282,08/29/2024 11:05:00 PM,19.853,,,,
14283,08/29/2024 11:10:00 PM,19.853,,,,
14284,08/29/2024 11:15:00 PM,19.853,,,,
14285,08/29/2024 11:20:00 PM,19.853,,,,
14286,08/29/2024 11:25:00 PM,19.853,,,,
14287,08/29/2024 11:30:00 PM,19.853,,,,
14288,08/29/2024 11:35:00 PM,19.853,,,,
14289,08/29/2024 11:40:00 PM,19.853,,,,
14290,08/29/2024 11:45:00 PM,19.853,,,,
14291,08/29/2024 11:50:00 PM,19.853,,,,
14292,08/29/2024 11:55:00 PM,19.853,,,,
14293,08/30/2024 12:00:00 AM,19.853,,,,
14294,08/30/2024 12:05:00 AM,19.853,,,,
14295,08/30/2024 12:10:00 AM,19.853,,,,
14296,08/30/2024 12:15:00 AM,19.853,,,,
14297,08/30/2024 12:20:00 AM,19.853,,,,
14298,08/30/2024 12:25:00 AM,19.853,,,,
14299,08/30/2024 12:30:00 AM,19.853,,,,
14300,08/30/2024 12:35:00 AM,19.758,,,,
14301,08/30/2024 12:40:00 AM,19.853,,,,
14302,08/30/2024 12:45:00 AM,19.758,,,,
14303,08/30/2024 12:50:00 AM,19.758,,,,
14304,08/30/2024 12:55:00 AM,19.758,,,,
14305,08/30/2024 01:00:00 AM,19.758,,,,
14306,08/30/2024 01:05:00 AM,19.758,,,,
14307,08/30/2024 01:10:00 AM,19.758,,,,
14308,08/30/2024 01:15:00 AM,19.758,,,,
14309,08/30/2024 01:20:00 AM,19.758,,,,
14310,08/30/2024 01:25:00 AM,19.758,,,,
14311,08/30/2024 01:30:00 AM,19.758,,,,
14312,08/30/2024 01:35:00 AM,19.758,,,,
14313,08/30/2024 01:40:00 AM,19.758,,,,
14314,08/30/2024 01:45:00 AM,19.758,,,,
14315,08/30/2024 01:50:00 AM,19.758,,,,
14316,08/30/2024 01:55:00 AM,19.758,,,,
14317,08/30/2024 02:00:00 AM,19.758,,,,
14318,08/30/2024 02:05:00 AM,19.758,,,,
14319,08/30/2024 02:10:00 AM,19.758,,,,
14320,08/30/2024 02:15:00 AM,19.758,,,,
14321,08/30/2024 02:20:00 AM,19.758,,,,
14322,08/30/2024 02:25:00 AM,19.758,,,,
14323,08/30/2024 02:30:00 AM,19.662,,,,
14324,08/30/2024 02:35:00 AM,19.662,,,,
14325,08/30/2024 02:40:00 AM,19.662,,,,
14326,08/30/2024 02:45:00 AM,19.662,,,,
14327,08/30/2024 02:50:00 AM,19.662,,,,
14328,08/30/2024 02:55:00 AM,19.662,,,,
14329,08/30/2024 03:00:00 AM,19.662,,,,
14330,08/30/2024 03:05:00 AM,19.662,,,,
14331,08/30/2024 03:10:00 AM,19.662,,,,
14332,08/30/2024 03:15:00 AM,19.662,,,,
14333,08/30/2024 03:20:00 AM,19.662,,,,
14334,08/30/2024 03:25:00 AM,19.662,,,,
14335,08/30/2024 03:30:00 AM,19.662,,,,
14336,08/30/2024 03:35:00 AM,19.662,,,,
14337,08/30/2024 03:40:00 AM,19.662,,,,
14338,08/30/2024 03:45:00 AM,19.567,,,,
14339,08/30/2024 03:50:00 AM,19.567,,,,
14340,08/30/2024 03:55:00 AM,19.567,,,,
14341,08/30/2024 04:00:00 AM,19.567,,,,
14342,08/30/2024 04:05:00 AM,19.567,,,,
14343,08/30/2024 04:10:00 AM,19.567,,,,
14344,08/30/2024 04:15:00 AM,19.567,,,,
14345,08/30/2024 04:20:00 AM,19.567,,,,
14346,08/30/2024 04:25:00 AM,19.567,,,,
14347,08/30/2024 04:30:00 AM,19.567,,,,
14348,08/30/2024 04:35:00 AM,19.567,,,,
14349,08/30/2024 04:40:00 AM,19.567,,,,
14350,08/30/2024 04:45:00 AM,19.472,,,,
14351,08/30/2024 04:50:00 AM,19.472,,,,
14352,08/30/2024 04:55:00 AM,19.472,,,,
14353,08/30/2024 05:00:00 AM,19.472,,,,
14354,08/30/2024 05:05:00 AM,19.472,,,,
14355,08/30/2024 05:10:00 AM,19.472,,,,
14356,08/30/2024 05:15:00 AM,19.472,,,,
14357,08/30/2024 05:20:00 AM,19.472,,,,
14358,08/30/2024 05:25:00 AM,19.472,,,,
14359,08/30/2024 05:30:00 AM,19.472,,,,
14360,08/30/2024 05:35:00 AM,19.472,,,,
14361,08/30/2024 05:40:00 AM,19.472,,,,
14362,08/30/2024 05:45:00 AM,19.377,,,,
14363,08/30/2024 05:50:00 AM,19.377,,,,
14364,08/30/2024 05:55:00 AM,19.377,,,,
14365,08/30/2024 06:00:00 AM,19.377,,,,
14366,08/30/2024 06:05:00 AM,19.377,,,,
14367,08/30/2024 06:10:00 AM,19.377,,,,
14368,08/30/2024 06:15:00 AM,19.377,,,,
14369,08/30/2024 06:20:00 AM,19.377,,,,
14370,08/30/2024 06:25:00 AM,19.377,,,,
14371,08/30/2024 06:30:00 AM,19.377,,,,
14372,08/30/2024 06:35:00 AM,19.377,,,,
14373,08/30/2024 06:40:00 AM,19.377,,,,
14374,08/30/2024 06:45:00 AM,19.282,,,,
14375,08/30/2024 06:50:00 AM,19.282,,,,
14376,08/30/2024 06:55:00 AM,19.282,,,,
14377,08/30/2024 07:00:00 AM,19.282,,,,
14378,08/30/2024 07:05:00 AM,19.282,,,,
14379,08/30/2024 07:10:00 AM,19.282,,,,
14380,08/30/2024 07:15:00 AM,19.282,,,,
14381,08/30/2024 07:20:00 AM,19.282,,,,
14382,08/30/2024 07:25:00 AM,19.282,,,,
14383,08/30/2024 07:30:00 AM,19.282,,,,
14384,08/30/2024 07:35:00 AM,19.282,,,,
14385,08/30/2024 07:40:00 AM,19.282,,,,
14386,08/30/2024 07:45:00 AM,19.282,,,,
14387,08/30/2024 07:50:00 AM,19.282,,,,
14388,08/30/2024 07:55:00 AM,19.187,,,,
14389,08/30/2024 08:00:00 AM,19.187,,,,
14390,08/30/2024 08:05:00 AM,19.187,,,,
14391,08/30/2024 08:10:00 AM,19.187,,,,
14392,08/30/2024 08:15:00 AM,19.187,,,,
14393,08/30/2024 08:20:00 AM,19.187,,,,
14394,08/30/2024 08:25:00 AM,19.187,,,,
14395,08/30/2024 08:30:00 AM,19.187,,,,
14396,08/30/2024 08:35:00 AM,19.187,,,,
14397,08/30/2024 08:40:00 AM,19.187,,,,
14398,08/30/2024 08:45:00 AM,19.187,,,,
14399,08/30/2024 08:50:00 AM,19.187,,,,
14400,08/30/2024 08:55:00 AM,19.187,,,,
14401,08/30/2024 09:00:00 AM,19.187,,,,
14402,08/30/2024 09:05:00 AM,19.187,,,,
14403,08/30/2024 09:10:00 AM,19.187,,,,
14404,08/30/2024 09:15:00 AM,19.187,,,,
14405,08/30/2024 09:20:00 AM,19.187,,,,
14406,08/30/2024 09:25:00 AM,19.187,,,,
14407,08/30/2024 09:30:00 AM,19.187,,,,
14408,08/30/2024 09:35:00 AM,19.187,,,,
14409,08/30/2024 09:40:00 AM,19.187,,,,
14410,08/30/2024 09:45:00 AM,19.092,,,,
14411,08/30/2024 09:50:00 AM,19.092,,,,
14412,08/30/2024 09:55:00 AM,19.092,,,,
14413,08/30/2024 10:00:00 AM,19.092,,,,
14414,08/30/2024 10:05:00 AM,19.092,,,,
14415,08/30/2024 10:10:00 AM,19.092,,,,
14416,08/30/2024 10:15:00 AM,19.092,,,,
14417,08/30/2024 10:20:00 AM,19.092,,,,
14418,08/30/2024 10:25:00 AM,19.092,,,,
14419,08/30/2024 10:30:00 AM,19.092,,,,
14420,08/30/2024 10:35:00 AM,19.092,,,,
14421,08/30/2024 10:40:00 AM,19.092,,,,
14422,08/30/2024 10:45:00 AM,19.092,,,,
14423,08/30/2024 10:50:00 AM,19.092,,,,
14424,08/30/2024 10:55:00 AM,19.092,,,,
14425,08/30/2024 11:00:00 AM,19.092,,,,
14426,08/30/2024 11:05:00 AM,19.092,,,,
14427,08/30/2024 11:10:00 AM,19.092,,,,
14428,08/30/2024 11:15:00 AM,19.092,,,,
14429,08/30/2024 11:20:00 AM,19.092,,,,
14430,08/30/2024 11:25:00 AM,19.092,,,,
14431,08/30/2024 11:30:00 AM,19.092,,,,
14432,08/30/2024 11:35:00 AM,19.092,,,,
14433,08/30/2024 11:40:00 AM,19.092,,,,
14434,08/30/2024 11:45:00 AM,19.092,,,,
14435,08/30/2024 11:50:00 AM,19.092,,,,
14436,08/30/2024 11:55:00 AM,18.996,,,,
14437,08/30/2024 12:00:00 PM,19.092,,,,
14438,08/30/2024 12:05:00 PM,18.996,,,,
14439,08/30/2024 12:10:00 PM,19.092,,,,
14440,08/30/2024 12:15:00 PM,18.996,,,,
14441,08/30/2024 12:20:00 PM,18.996,,,,
14442,08/30/2024 12:25:00 PM,18.996,,,,
14443,08/30/2024 12:30:00 PM,18.996,,,,
14444,08/30/2024 12:35:00 PM,18.996,,,,
14445,08/30/2024 12:40:00 PM,18.996,,,,
14446,08/30/2024 12:45:00 PM,18.996,,,,
14447,08/30/2024 12:50:00 PM,18.996,,,,
14448,08/30/2024 12:55:00 PM,18.996,,,,
14449,08/30/2024 01:00:00 PM,18.996,,,,
14450,08/30/2024 01:05:00 PM,18.996,,,,
14451,08/30/2024 01:10:00 PM,18.996,,,,
14452,08/30/2024 01:15:00 PM,18.996,,,,
14453,08/30/2024 01:20:00 PM,18.996,,,,
14454,08/30/2024 01:25:00 PM,18.996,,,,
14455,08/30/2024 01:30:00 PM,18.996,,,,
14456,08/30/2024 01:35:00 PM,18.996,,,,
14457,08/30/2024 01:40:00 PM,18.996,,,,
14458,08/30/2024 01:45:00 PM,18.996,,,,
14459,08/30/2024 01:50:00 PM,18.996,,,,
14460,08/30/2024 01:55:00 PM,18.996,,,,
14461,08/30/2024 02:00:00 PM,18.996,,,,
14462,08/30/2024 02:05:00 PM,18.996,,,,
14463,08/30/2024 02:10:00 PM,18.996,,,,
14464,08/30/2024 02:15:00 PM,18.996,,,,
14465,08/30/2024 02:20:00 PM,19.092,,,,
14466,08/30/2024 02:25:00 PM,18.996,,,,
14467,08/30/2024 02:30:00 PM,19.092,,,,
14468,08/30/2024 02:35:00 PM,19.092,,,,
14469,08/30/2024 02:40:00 PM,19.092,,,,
14470,08/30/2024 02:45:00 PM,19.092,,,,
14471,08/30/2024 02:50:00 PM,19.092,,,,
14472,08/30/2024 02:55:00 PM,19.092,,,,
14473,08/30/2024 03:00:00 PM,19.092,,,,
14474,08/30/2024 03:05:00 PM,19.092,,,,
14475,08/30/2024 03:10:00 PM,19.092,,,,
14476,08/30/2024 03:15:00 PM,19.092,,,,
14477,08/30/2024 03:20:00 PM,19.092,,,,
14478,08/30/2024 03:25:00 PM,19.092,,,,
14479,08/30/2024 03:30:00 PM,19.092,,,,
14480,08/30/2024 03:35:00 PM,19.092,,,,
14481,08/30/2024 03:40:00 PM,19.092,,,,
14482,08/30/2024 03:45:00 PM,19.092,,,,
14483,08/30/2024 03:50:00 PM,19.092,,,,
14484,08/30/2024 03:55:00 PM,19.092,,,,
14485,08/30/2024 04:00:00 PM,19.092,,,,
14486,08/30/2024 04:05:00 PM,19.092,,,,
14487,08/30/2024 04:10:00 PM,19.092,,,,
14488,08/30/2024 04:15:00 PM,19.092,,,,
14489,08/30/2024 04:20:00 PM,19.187,,,,
14490,08/30/2024 04:25:00 PM,19.187,,,,
14491,08/30/2024 04:30:00 PM,19.187,,,,
14492,08/30/2024 04:35:00 PM,19.187,,,,
14493,08/30/2024 04:40:00 PM,19.187,,,,
14494,08/30/2024 04:45:00 PM,19.187,,,,
14495,08/30/2024 04:50:00 PM,19.187,,,,
14496,08/30/2024 04:55:00 PM,19.187,,,,
14497,08/30/2024 05:00:00 PM,19.187,,,,
14498,08/30/2024 05:05:00 PM,19.187,,,,
14499,08/30/2024 05:10:00 PM,19.187,,,,
14500,08/30/2024 05:15:00 PM,19.282,,,,
14501,08/30/2024 05:20:00 PM,19.282,,,,
14502,08/30/2024 05:25:00 PM,19.282,,,,
14503,08/30/2024 05:30:00 PM,19.282,,,,
14504,08/30/2024 05:35:00 PM,19.282,,,,
14505,08/30/2024 05:40:00 PM,19.282,,,,
14506,08/30/2024 05:45:00 PM,19.282,,,,
14507,08/30/2024 05:50:00 PM,19.282,,,,
14508,08/30/2024 05:55:00 PM,19.282,,,,
14509,08/30/2024 06:00:00 PM,19.282,,,,
14510,08/30/2024 06:05:00 PM,19.377,,,,
14511,08/30/2024 06:10:00 PM,19.377,,,,
14512,08/30/2024 06:15:00 PM,19.377,,,,
